SKU_NAME,FEED_DATE,VIEWS,UNITS
C211F62H36,8/2/2019,371,0
C211F62H36,8/13/2019,336,0
C211F62H36,8/16/2019,287,0
C211F62H36,8/18/2019,354,5
C211F62H36,8/19/2019,541,15
C211F62H36,8/20/2019,502,9
C211F62H36,8/21/2019,532,15
C211F62H36,8/22/2019,562,23
C211F62H36,8/23/2019,492,24
C211F62H36,8/24/2019,374,6
C211F62H36,8/25/2019,490,18
C211F62H36,8/26/2019,613,47
C211F62H36,8/27/2019,573,63
C211F62H36,8/28/2019,623,45
C211F62H36,8/29/2019,528,25
C211F62H36,8/30/2019,498,36
C211F62H36,8/31/2019,400,18
B112D4[DQM,5/1/2019,425,83
B112D4[DQM,5/2/2019,446,105
B112D4[DQM,5/3/2019,373,78
B112D4[DQM,5/4/2019,263,46
B112D4[DQM,5/5/2019,329,39
B112D4[DQM,5/6/2019,422,109
B112D4[DQM,5/7/2019,358,70
B112D4[DQM,5/8/2019,358,92
B112D4[DQM,5/9/2019,400,99
B112D4[DQM,5/10/2019,341,74
B112D4[DQM,5/11/2019,191,32
B112D4[DQM,5/12/2019,216,27
B112D4[DQM,5/13/2019,342,78
B112D4[DQM,5/14/2019,316,110
B112D4[DQM,5/15/2019,336,99
B112D4[DQM,5/16/2019,316,79
B112D4[DQM,5/17/2019,266,124
B112D4[DQM,5/18/2019,218,30
B112D4[DQM,5/19/2019,267,62
B112D4[DQM,5/20/2019,413,106
B112D4[DQM,5/21/2019,364,74
B112D4[DQM,5/22/2019,369,77
B112D4[DQM,5/23/2019,365,139
B112D4[DQM,5/24/2019,323,75
B112D4[DQM,5/25/2019,207,17
B112D4[DQM,5/26/2019,230,37
B112D4[DQM,5/27/2019,308,42
B112D4[DQM,5/28/2019,410,101
B112D4[DQM,5/29/2019,349,119
B112D4[DQM,5/30/2019,355,115
B112D4[DQM,5/31/2019,339,176
B112D4[DQM,6/1/2019,224,33
B112D4[DQM,6/2/2019,263,35
B112D4[DQM,6/3/2019,407,110
B112D4[DQM,6/4/2019,415,129
B112D4[DQM,6/5/2019,383,97
B112D4[DQM,6/6/2019,309,141
B112D4[DQM,6/7/2019,256,68
B112D4[DQM,6/8/2019,220,31
B112D4[DQM,6/9/2019,241,32
B112D4[DQM,6/10/2019,347,89
B112D4[DQM,6/11/2019,433,140
B112D4[DQM,6/12/2019,372,78
B112D4[DQM,6/13/2019,338,79
B112D4[DQM,6/14/2019,291,66
B112D4[DQM,6/15/2019,257,38
B112D4[DQM,6/16/2019,252,32
B112D4[DQM,6/17/2019,362,107
B112D4[DQM,6/18/2019,407,196
B112D4[DQM,6/19/2019,321,110
B112D4[DQM,6/20/2019,432,109
B112D4[DQM,6/21/2019,329,183
B112D4[DQM,6/22/2019,209,36
B112D4[DQM,6/23/2019,256,40
B112D4[DQM,6/24/2019,416,72
B112D4[DQM,6/25/2019,391,110
B112D4[DQM,6/26/2019,444,90
B112D4[DQM,6/27/2019,402,82
B112D4[DQM,6/28/2019,328,91
B112D4[DQM,6/29/2019,228,32
B112D4[DQM,6/30/2019,244,39
B112D4[DQM,7/1/2019,570,117
B112D4[DQM,7/2/2019,385,104
B112D4[DQM,7/3/2019,367,68
B112D4[DQM,7/4/2019,251,23
B112D4[DQM,7/5/2019,337,62
B112D4[DQM,7/6/2019,205,34
B112D4[DQM,7/7/2019,273,34
B112D4[DQM,7/8/2019,424,89
B112D4[DQM,7/9/2019,446,107
B112D4[DQM,7/10/2019,394,112
B112D4[DQM,7/11/2019,419,163
B112D4[DQM,7/12/2019,343,66
B112D4[DQM,7/13/2019,243,28
B112D4[DQM,7/14/2019,250,32
B112D4[DQM,7/15/2019,790,261
B112D4[DQM,7/16/2019,608,180
B112D4[DQM,7/17/2019,482,88
B112D4[DQM,7/18/2019,413,76
B112D4[DQM,7/19/2019,358,88
B112D4[DQM,7/20/2019,225,34
B112D4[DQM,7/21/2019,281,29
B112D4[DQM,7/22/2019,419,78
B112D4[DQM,7/23/2019,354,90
B112D4[DQM,7/24/2019,402,92
B112D4[DQM,7/25/2019,400,122
B112D4[DQM,7/26/2019,321,52
B112D4[DQM,7/27/2019,254,28
B112D4[DQM,7/28/2019,284,35
B112D4[DQM,7/29/2019,421,103
B112D4[DQM,7/30/2019,389,109
B112D4[DQM,7/31/2019,361,88
B112D4[DQM,8/1/2019,352,104
B112D4[DQM,8/2/2019,310,74
B112D4[DQM,8/3/2019,260,31
B112D4[DQM,8/4/2019,266,46
B112D4[DQM,8/5/2019,446,103
B112D4[DQM,8/6/2019,410,140
B112D4[DQM,8/7/2019,393,95
B112D4[DQM,8/8/2019,382,72
B112D4[DQM,8/9/2019,321,67
B112D4[DQM,8/10/2019,226,36
B112D4[DQM,8/11/2019,263,37
B112D4[DQM,8/12/2019,343,123
B112D4[DQM,8/13/2019,451,103
B112D4[DQM,8/14/2019,350,86
B112D4[DQM,8/15/2019,356,106
B112D4[DQM,8/16/2019,383,85
B112D4[DQM,8/17/2019,265,43
B112D4[DQM,8/18/2019,282,37
B112D4[DQM,8/19/2019,404,180
B112D4[DQM,8/20/2019,456,70
B112D4[DQM,8/21/2019,422,136
B112D4[DQM,8/22/2019,399,104
B112D4[DQM,8/23/2019,336,88
B112D4[DQM,8/24/2019,255,23
B112D4[DQM,8/25/2019,267,44
B112D4[DQM,8/26/2019,440,107
B112D4[DQM,8/27/2019,403,98
B112D4[DQM,8/28/2019,416,169
B112D4[DQM,8/29/2019,423,100
B112D4[DQM,8/30/2019,329,95
B112D4[DQM,8/31/2019,276,37
D102FV7QM2,5/1/2019,423,25
D102FV7QM2,5/2/2019,412,33
D102FV7QM2,5/3/2019,370,28
D102FV7QM2,5/4/2019,435,17
D102FV7QM2,5/5/2019,354,20
D102FV7QM2,5/6/2019,467,35
D102FV7QM2,5/7/2019,410,27
D102FV7QM2,5/8/2019,379,30
D102FV7QM2,5/9/2019,365,30
D102FV7QM2,5/10/2019,370,23
D102FV7QM2,5/11/2019,375,23
D102FV7QM2,5/12/2019,426,23
D102FV7QM2,5/13/2019,421,28
D102FV7QM2,5/14/2019,385,18
D102FV7QM2,5/15/2019,372,27
D102FV7QM2,5/16/2019,360,31
D102FV7QM2,5/17/2019,367,24
D102FV7QM2,5/18/2019,367,25
D102FV7QM2,5/19/2019,371,15
D102FV7QM2,5/20/2019,402,21
D102FV7QM2,5/21/2019,361,16
D102FV7QM2,5/22/2019,403,18
D102FV7QM2,5/23/2019,350,24
D102FV7QM2,5/24/2019,314,23
D102FV7QM2,5/25/2019,387,20
D102FV7QM2,5/26/2019,303,19
D102FV7QM2,5/27/2019,484,26
D102FV7QM2,5/28/2019,460,19
D102FV7QM2,5/29/2019,394,21
D102FV7QM2,5/30/2019,415,26
D102FV7QM2,5/31/2019,420,35
D102FV7QM2,6/1/2019,394,27
D102FV7QM2,6/2/2019,406,27
D102FV7QM2,6/3/2019,423,19
D102FV7QM2,6/4/2019,484,33
D102FV7QM2,6/5/2019,415,30
D102FV7QM2,6/6/2019,451,27
D102FV7QM2,6/7/2019,359,40
D102FV7QM2,6/8/2019,394,25
D102FV7QM2,6/9/2019,399,31
D102FV7QM2,6/10/2019,415,20
D102FV7QM2,6/11/2019,429,32
D102FV7QM2,6/12/2019,458,30
D102FV7QM2,6/13/2019,526,33
D102FV7QM2,6/14/2019,451,24
D102FV7QM2,6/15/2019,499,25
D102FV7QM2,6/16/2019,511,26
D102FV7QM2,6/17/2019,537,35
D102FV7QM2,6/18/2019,499,22
D102FV7QM2,6/19/2019,530,36
D102FV7QM2,6/20/2019,568,30
D102FV7QM2,6/21/2019,452,35
D102FV7QM2,6/22/2019,426,15
D102FV7QM2,6/23/2019,318,0
D102FV7QM2,6/24/2019,377,16
D102FV7QM2,6/25/2019,475,31
D102FV7QM2,6/26/2019,489,39
D102FV7QM2,6/27/2019,518,36
D102FV7QM2,6/28/2019,400,23
D102FV7QM2,6/29/2019,536,32
D102FV7QM2,6/30/2019,497,35
D102FV7QM2,7/1/2019,515,32
D102FV7QM2,7/2/2019,521,30
D102FV7QM2,7/3/2019,457,27
D102FV7QM2,7/4/2019,500,29
D102FV7QM2,7/5/2019,511,26
D102FV7QM2,7/6/2019,528,30
D102FV7QM2,7/7/2019,510,35
D102FV7QM2,7/8/2019,520,40
D102FV7QM2,7/9/2019,580,34
D102FV7QM2,7/10/2019,546,44
D102FV7QM2,7/11/2019,547,36
D102FV7QM2,7/12/2019,516,24
D102FV7QM2,7/13/2019,549,19
D102FV7QM2,7/14/2019,615,18
D102FV7QM2,7/15/2019,1760,132
D102FV7QM2,7/16/2019,1340,124
D102FV7QM2,7/17/2019,651,39
D102FV7QM2,7/18/2019,606,34
D102FV7QM2,7/19/2019,600,33
D102FV7QM2,7/20/2019,609,30
D102FV7QM2,7/21/2019,639,27
D102FV7QM2,7/22/2019,709,41
D102FV7QM2,7/23/2019,626,36
D102FV7QM2,7/24/2019,558,36
D102FV7QM2,7/25/2019,628,48
D102FV7QM2,7/26/2019,550,34
D102FV7QM2,7/27/2019,513,32
D102FV7QM2,7/28/2019,594,38
D102FV7QM2,7/29/2019,649,45
D102FV7QM2,7/30/2019,705,42
D102FV7QM2,7/31/2019,617,37
D102FV7QM2,8/1/2019,635,50
D102FV7QM2,8/2/2019,585,30
D102FV7QM2,8/3/2019,635,27
D102FV7QM2,8/4/2019,601,29
D102FV7QM2,8/5/2019,634,51
D102FV7QM2,8/6/2019,618,38
D102FV7QM2,8/7/2019,587,32
D102FV7QM2,8/8/2019,583,40
D102FV7QM2,8/9/2019,599,38
D102FV7QM2,8/10/2019,610,27
D102FV7QM2,8/11/2019,612,33
D102FV7QM2,8/12/2019,681,61
D102FV7QM2,8/13/2019,710,52
D102FV7QM2,8/14/2019,763,60
D102FV7QM2,8/15/2019,681,62
D102FV7QM2,8/16/2019,648,42
D102FV7QM2,8/17/2019,686,37
D102FV7QM2,8/18/2019,602,46
D102FV7QM2,8/19/2019,638,40
D102FV7QM2,8/20/2019,618,46
D102FV7QM2,8/21/2019,618,57
D102FV7QM2,8/22/2019,542,51
D102FV7QM2,8/23/2019,622,34
D102FV7QM2,8/24/2019,684,50
D102FV7QM2,8/25/2019,558,34
D102FV7QM2,8/26/2019,687,60
D102FV7QM2,8/27/2019,598,43
D102FV7QM2,8/28/2019,649,57
D102FV7QM2,8/29/2019,574,45
D102FV7QM2,8/30/2019,558,48
D102FV7QM2,8/31/2019,521,34
B012GU7SOL,5/1/2019,87,0
B012GU7SOL,5/2/2019,85,0
B012GU7SOL,5/3/2019,104,0
B012GU7SOL,5/4/2019,107,0
B012GU7SOL,5/5/2019,116,0
B012GU7SOL,5/6/2019,126,0
B012GU7SOL,5/7/2019,139,0
B012GU7SOL,5/8/2019,129,0
B012GU7SOL,5/9/2019,117,0
B012GU7SOL,5/10/2019,96,0
B012GU7SOL,5/11/2019,127,0
B012GU7SOL,5/12/2019,116,0
B012GU7SOL,5/13/2019,110,0
B012GU7SOL,5/14/2019,107,0
B012GU7SOL,5/15/2019,87,0
B012GU7SOL,5/16/2019,92,0
B012GU7SOL,5/17/2019,65,0
B012GU7SOL,5/18/2019,82,0
B012GU7SOL,5/19/2019,85,0
B012GU7SOL,5/20/2019,96,0
B012GU7SOL,5/21/2019,88,0
B012GU7SOL,5/22/2019,99,0
B012GU7SOL,5/23/2019,90,0
B012GU7SOL,5/24/2019,101,0
B012GU7SOL,5/25/2019,108,0
B012GU7SOL,5/26/2019,106,0
B012GU7SOL,5/27/2019,105,0
B012GU7SOL,5/28/2019,105,0
B012GU7SOL,5/29/2019,88,0
B012GU7SOL,5/30/2019,84,0
B012GU7SOL,5/31/2019,82,0
B012GU7SOL,6/1/2019,82,0
B012GU7SOL,6/2/2019,87,0
B012GU7SOL,6/3/2019,83,0
B012GU7SOL,6/4/2019,102,0
B012GU7SOL,6/5/2019,94,0
B012GU7SOL,6/6/2019,103,0
B012GU7SOL,6/7/2019,97,0
B012GU7SOL,6/8/2019,75,0
B012GU7SOL,6/9/2019,103,0
B012GU7SOL,6/10/2019,95,0
B012GU7SOL,6/11/2019,114,0
B012GU7SOL,6/12/2019,94,0
B012GU7SOL,6/13/2019,119,0
B012GU7SOL,6/14/2019,111,0
B012GU7SOL,6/15/2019,115,0
B012GU7SOL,6/16/2019,121,0
B012GU7SOL,6/17/2019,133,0
B012GU7SOL,6/18/2019,133,0
B012GU7SOL,6/19/2019,128,0
B012GU7SOL,6/20/2019,121,0
B012GU7SOL,6/21/2019,118,0
B012GU7SOL,6/22/2019,106,0
B012GU7SOL,6/23/2019,131,0
B012GU7SOL,6/24/2019,122,0
B012GU7SOL,6/25/2019,136,0
B012GU7SOL,6/26/2019,118,0
B012GU7SOL,6/27/2019,123,0
B012GU7SOL,6/28/2019,106,0
B012GU7SOL,6/29/2019,123,0
B012GU7SOL,6/30/2019,108,0
B012GU7SOL,7/1/2019,122,0
B012GU7SOL,7/2/2019,125,0
B012GU7SOL,7/3/2019,101,0
B012GU7SOL,7/4/2019,131,0
B012GU7SOL,7/5/2019,137,0
B012GU7SOL,7/6/2019,108,0
B012GU7SOL,7/7/2019,118,0
B012GU7SOL,7/8/2019,116,0
B012GU7SOL,7/9/2019,138,0
B012GU7SOL,7/10/2019,87,0
B012GU7SOL,7/11/2019,100,0
B012GU7SOL,7/12/2019,133,0
B012GU7SOL,7/13/2019,138,0
B012GU7SOL,7/14/2019,167,0
B012GU7SOL,7/15/2019,288,0
B012GU7SOL,7/16/2019,200,0
B012GU7SOL,7/17/2019,104,0
B012GU7SOL,7/18/2019,119,0
B012GU7SOL,7/19/2019,104,0
B012GU7SOL,7/20/2019,100,0
B012GU7SOL,7/21/2019,129,0
B012GU7SOL,7/22/2019,139,0
B012GU7SOL,7/23/2019,112,0
B012GU7SOL,7/24/2019,99,0
B012GU7SOL,7/25/2019,114,0
B012GU7SOL,7/26/2019,99,1
B012GU7SOL,7/27/2019,116,0
B012GU7SOL,7/28/2019,144,0
B012GU7SOL,7/29/2019,140,0
B012GU7SOL,7/30/2019,136,0
B012GU7SOL,7/31/2019,159,0
B012GU7SOL,8/1/2019,149,0
B012GU7SOL,8/2/2019,135,0
B012GU7SOL,8/3/2019,117,0
B012GU7SOL,8/4/2019,134,0
B012GU7SOL,8/5/2019,137,0
B012GU7SOL,8/6/2019,96,0
B012GU7SOL,8/7/2019,121,0
B012GU7SOL,8/8/2019,143,0
B012GU7SOL,8/9/2019,142,0
B012GU7SOL,8/10/2019,111,0
B012GU7SOL,8/11/2019,119,0
B012GU7SOL,8/12/2019,147,0
B012GU7SOL,8/13/2019,149,0
B012GU7SOL,8/14/2019,142,0
B012GU7SOL,8/15/2019,141,0
B012GU7SOL,8/16/2019,132,0
B012GU7SOL,8/17/2019,165,0
B012GU7SOL,8/18/2019,122,0
B012GU7SOL,8/19/2019,185,0
B012GU7SOL,8/20/2019,123,0
B012GU7SOL,8/21/2019,128,0
B012GU7SOL,8/22/2019,94,0
B012GU7SOL,8/23/2019,138,0
B012GU7SOL,8/24/2019,98,0
B012GU7SOL,8/25/2019,102,0
B012GU7SOL,8/26/2019,127,0
B012GU7SOL,8/27/2019,114,0
B012GU7SOL,8/28/2019,113,0
B012GU7SOL,8/29/2019,145,0
B012GU7SOL,8/30/2019,83,0
B012GU7SOL,8/31/2019,114,0
D214HWSKBO,5/1/2019,394,0
D214HWSKBO,5/2/2019,411,0
D214HWSKBO,5/3/2019,394,0
D214HWSKBO,5/4/2019,329,0
D214HWSKBO,5/5/2019,283,0
D214HWSKBO,5/6/2019,417,0
D214HWSKBO,5/7/2019,401,0
D214HWSKBO,5/8/2019,398,0
D214HWSKBO,5/9/2019,362,0
D214HWSKBO,5/10/2019,391,0
D214HWSKBO,5/11/2019,258,0
D214HWSKBO,5/12/2019,270,0
D214HWSKBO,5/13/2019,439,0
D214HWSKBO,5/14/2019,408,0
D214HWSKBO,5/15/2019,419,0
D214HWSKBO,5/16/2019,366,0
D214HWSKBO,5/17/2019,460,0
D214HWSKBO,5/18/2019,247,0
D214HWSKBO,5/19/2019,251,0
D214HWSKBO,5/20/2019,393,0
D214HWSKBO,5/21/2019,447,0
D214HWSKBO,5/22/2019,388,0
D214HWSKBO,5/23/2019,343,0
D214HWSKBO,5/24/2019,313,0
D214HWSKBO,5/25/2019,181,0
D214HWSKBO,5/26/2019,216,0
D214HWSKBO,5/27/2019,242,0
D214HWSKBO,5/28/2019,403,0
D214HWSKBO,5/29/2019,301,0
D214HWSKBO,5/30/2019,399,0
D214HWSKBO,5/31/2019,298,0
D214HWSKBO,6/1/2019,221,0
D214HWSKBO,6/2/2019,213,0
D214HWSKBO,6/3/2019,286,0
D214HWSKBO,6/4/2019,284,0
D214HWSKBO,6/5/2019,349,0
D214HWSKBO,6/6/2019,263,0
D214HWSKBO,6/7/2019,271,0
D214HWSKBO,6/8/2019,185,0
D214HWSKBO,6/9/2019,231,0
D214HWSKBO,6/10/2019,276,0
D214HWSKBO,6/11/2019,312,0
D214HWSKBO,6/12/2019,284,0
D214HWSKBO,6/13/2019,284,0
D214HWSKBO,6/14/2019,254,0
D214HWSKBO,6/15/2019,201,0
D214HWSKBO,6/16/2019,221,0
D214HWSKBO,6/17/2019,313,0
D214HWSKBO,6/18/2019,234,0
D214HWSKBO,6/19/2019,277,0
D214HWSKBO,6/20/2019,408,0
D214HWSKBO,6/21/2019,283,0
D214HWSKBO,6/22/2019,172,0
D214HWSKBO,6/23/2019,180,0
D214HWSKBO,6/24/2019,302,0
D214HWSKBO,6/25/2019,264,0
D214HWSKBO,6/26/2019,272,0
D214HWSKBO,6/27/2019,267,0
D214HWSKBO,6/28/2019,237,0
D214HWSKBO,6/29/2019,186,0
D214HWSKBO,6/30/2019,202,0
D214HWSKBO,7/1/2019,296,0
D214HWSKBO,7/2/2019,314,0
D214HWSKBO,7/3/2019,283,0
D214HWSKBO,7/4/2019,162,0
D214HWSKBO,7/5/2019,190,0
D214HWSKBO,7/6/2019,162,0
D214HWSKBO,7/7/2019,187,0
D214HWSKBO,7/8/2019,258,0
D214HWSKBO,7/9/2019,336,0
D214HWSKBO,7/10/2019,301,0
D214HWSKBO,7/11/2019,270,0
D214HWSKBO,7/12/2019,304,0
D214HWSKBO,7/13/2019,182,0
D214HWSKBO,7/14/2019,249,0
D214HWSKBO,7/15/2019,691,0
D214HWSKBO,7/16/2019,548,0
D214HWSKBO,7/17/2019,334,0
D214HWSKBO,7/18/2019,300,0
D214HWSKBO,7/19/2019,249,0
D214HWSKBO,7/20/2019,177,0
D214HWSKBO,7/21/2019,183,0
D214HWSKBO,7/22/2019,309,0
D214HWSKBO,7/23/2019,280,0
D214HWSKBO,7/24/2019,277,0
D214HWSKBO,7/25/2019,282,0
D214HWSKBO,7/26/2019,240,0
D214HWSKBO,7/27/2019,215,0
D214HWSKBO,7/28/2019,157,0
D214HWSKBO,7/29/2019,263,0
D214HWSKBO,7/30/2019,270,0
D214HWSKBO,7/31/2019,310,0
D214HWSKBO,8/1/2019,315,0
D214HWSKBO,8/2/2019,237,0
D214HWSKBO,8/3/2019,191,0
D214HWSKBO,8/4/2019,185,0
D214HWSKBO,8/5/2019,288,0
D214HWSKBO,8/6/2019,263,0
D214HWSKBO,8/7/2019,272,0
D214HWSKBO,8/8/2019,332,0
D214HWSKBO,8/9/2019,231,1
D214HWSKBO,8/10/2019,183,0
D214HWSKBO,8/11/2019,207,0
D214HWSKBO,8/12/2019,280,0
D214HWSKBO,8/13/2019,258,0
D214HWSKBO,8/14/2019,283,0
D214HWSKBO,8/15/2019,288,0
D214HWSKBO,8/16/2019,234,0
D214HWSKBO,8/17/2019,160,0
D214HWSKBO,8/18/2019,207,0
D214HWSKBO,8/19/2019,252,0
D214HWSKBO,8/20/2019,328,0
D214HWSKBO,8/21/2019,258,0
D214HWSKBO,8/22/2019,289,0
D214HWSKBO,8/23/2019,269,0
D214HWSKBO,8/24/2019,190,0
D214HWSKBO,8/25/2019,173,0
D214HWSKBO,8/26/2019,267,0
D214HWSKBO,8/27/2019,232,0
D214HWSKBO,8/28/2019,257,0
D214HWSKBO,8/29/2019,258,0
D214HWSKBO,8/30/2019,208,0
D214HWSKBO,8/31/2019,195,0
D023IWR\2M,5/1/2019,1136,91
D023IWR\2M,5/2/2019,1266,93
D023IWR\2M,5/3/2019,1176,98
D023IWR\2M,5/4/2019,1222,75
D023IWR\2M,5/5/2019,1490,84
D023IWR\2M,5/6/2019,1321,98
D023IWR\2M,5/7/2019,1279,74
D023IWR\2M,5/8/2019,1205,90
D023IWR\2M,5/9/2019,1186,83
D023IWR\2M,5/10/2019,1211,90
D023IWR\2M,5/11/2019,1246,70
D023IWR\2M,5/12/2019,1343,74
D023IWR\2M,5/13/2019,1291,80
D023IWR\2M,5/14/2019,1153,74
D023IWR\2M,5/15/2019,1270,99
D023IWR\2M,5/16/2019,1438,74
D023IWR\2M,5/17/2019,1099,76
D023IWR\2M,5/18/2019,1217,74
D023IWR\2M,5/19/2019,1247,72
D023IWR\2M,5/20/2019,1247,113
D023IWR\2M,5/21/2019,1221,81
D023IWR\2M,5/22/2019,1277,113
D023IWR\2M,5/23/2019,1242,99
D023IWR\2M,5/24/2019,1300,73
D023IWR\2M,5/25/2019,1225,77
D023IWR\2M,5/26/2019,1214,64
D023IWR\2M,5/27/2019,1417,87
D023IWR\2M,5/28/2019,1337,79
D023IWR\2M,5/29/2019,1326,107
D023IWR\2M,5/30/2019,1228,51
D023IWR\2M,5/31/2019,1200,90
D023IWR\2M,6/1/2019,1345,86
D023IWR\2M,6/2/2019,1359,89
D023IWR\2M,6/3/2019,1239,105
D023IWR\2M,6/4/2019,1292,80
D023IWR\2M,6/5/2019,1407,97
D023IWR\2M,6/6/2019,1353,117
D023IWR\2M,6/7/2019,1279,92
D023IWR\2M,6/8/2019,1289,85
D023IWR\2M,6/9/2019,1413,90
D023IWR\2M,6/10/2019,1416,112
D023IWR\2M,6/11/2019,1341,95
D023IWR\2M,6/12/2019,1311,106
D023IWR\2M,6/13/2019,1378,101
D023IWR\2M,6/14/2019,1152,97
D023IWR\2M,6/15/2019,1171,47
D023IWR\2M,6/16/2019,1171,74
D023IWR\2M,6/17/2019,1335,93
D023IWR\2M,6/18/2019,1252,85
D023IWR\2M,6/19/2019,1247,87
D023IWR\2M,6/20/2019,1224,61
D023IWR\2M,6/21/2019,1073,70
D023IWR\2M,6/22/2019,1032,51
D023IWR\2M,6/23/2019,1142,59
D023IWR\2M,6/24/2019,1302,95
D023IWR\2M,6/25/2019,1196,78
D023IWR\2M,6/26/2019,1140,72
D023IWR\2M,6/27/2019,1221,95
D023IWR\2M,6/28/2019,1241,101
D023IWR\2M,6/29/2019,1197,87
D023IWR\2M,6/30/2019,1296,94
D023IWR\2M,7/1/2019,1366,95
D023IWR\2M,7/2/2019,1319,86
D023IWR\2M,7/3/2019,1189,65
D023IWR\2M,7/4/2019,1179,73
D023IWR\2M,7/5/2019,1287,88
D023IWR\2M,7/6/2019,1226,81
D023IWR\2M,7/7/2019,1348,83
D023IWR\2M,7/8/2019,1375,108
D023IWR\2M,7/9/2019,1492,92
D023IWR\2M,7/10/2019,1388,110
D023IWR\2M,7/11/2019,1353,69
D023IWR\2M,7/12/2019,5475,295
D023IWR\2M,7/13/2019,2940,135
D023IWR\2M,7/14/2019,3597,136
D023IWR\2M,7/15/2019,6198,477
D023IWR\2M,7/16/2019,4181,387
D023IWR\2M,7/17/2019,2042,122
D023IWR\2M,7/18/2019,1950,112
D023IWR\2M,7/19/2019,4045,215
D023IWR\2M,7/20/2019,4630,216
D023IWR\2M,7/21/2019,5329,297
D023IWR\2M,7/22/2019,4339,266
D023IWR\2M,7/23/2019,3328,226
D023IWR\2M,7/24/2019,2666,178
D023IWR\2M,7/25/2019,2318,170
D023IWR\2M,7/26/2019,1791,142
D023IWR\2M,7/27/2019,1795,83
D023IWR\2M,7/28/2019,2041,121
D023IWR\2M,7/29/2019,1842,98
D023IWR\2M,7/30/2019,1778,131
D023IWR\2M,7/31/2019,1721,96
D023IWR\2M,8/1/2019,1509,73
D023IWR\2M,8/2/2019,1538,95
D023IWR\2M,8/3/2019,1392,70
D023IWR\2M,8/4/2019,1429,64
D023IWR\2M,8/5/2019,1421,99
D023IWR\2M,8/6/2019,1573,108
D023IWR\2M,8/7/2019,1555,99
D023IWR\2M,8/8/2019,1547,107
D023IWR\2M,8/9/2019,1520,98
D023IWR\2M,8/10/2019,1557,70
D023IWR\2M,8/11/2019,1736,96
D023IWR\2M,8/12/2019,1653,91
D023IWR\2M,8/13/2019,1494,136
D023IWR\2M,8/14/2019,1474,96
D023IWR\2M,8/15/2019,1507,110
D023IWR\2M,8/16/2019,1517,103
D023IWR\2M,8/17/2019,1672,81
D023IWR\2M,8/18/2019,1735,110
D023IWR\2M,8/19/2019,1617,113
D023IWR\2M,8/20/2019,1527,119
D023IWR\2M,8/21/2019,1378,127
D023IWR\2M,8/22/2019,1377,87
D023IWR\2M,8/23/2019,1435,129
D023IWR\2M,8/24/2019,1418,97
D023IWR\2M,8/25/2019,1624,92
D023IWR\2M,8/26/2019,1589,103
D023IWR\2M,8/27/2019,1813,131
D023IWR\2M,8/28/2019,1432,127
D023IWR\2M,8/29/2019,1425,138
D023IWR\2M,8/30/2019,1421,130
D023IWR\2M,8/31/2019,1420,100
C102ONY5WZ,5/1/2019,1468,147
C102ONY5WZ,5/2/2019,1473,220
C102ONY5WZ,5/3/2019,1319,191
C102ONY5WZ,5/4/2019,713,57
C102ONY5WZ,5/5/2019,701,51
C102ONY5WZ,5/6/2019,1228,157
C102ONY5WZ,5/7/2019,1281,147
C102ONY5WZ,5/8/2019,1342,184
C102ONY5WZ,5/9/2019,1376,185
C102ONY5WZ,5/10/2019,1088,132
C102ONY5WZ,5/11/2019,595,31
C102ONY5WZ,5/12/2019,684,22
C102ONY5WZ,5/13/2019,1228,69
C102ONY5WZ,5/14/2019,1211,47
C102ONY5WZ,5/15/2019,1213,50
C102ONY5WZ,5/16/2019,1284,172
C102ONY5WZ,5/17/2019,1100,88
C102ONY5WZ,5/18/2019,780,15
C102ONY5WZ,5/19/2019,734,17
C102ONY5WZ,5/20/2019,1342,45
C102ONY5WZ,5/21/2019,1350,62
C102ONY5WZ,5/22/2019,1224,70
C102ONY5WZ,5/23/2019,1162,52
C102ONY5WZ,5/24/2019,852,36
C102ONY5WZ,5/25/2019,547,17
C102ONY5WZ,5/26/2019,596,11
C102ONY5WZ,5/27/2019,611,12
C102ONY5WZ,5/28/2019,1209,46
C102ONY5WZ,5/29/2019,1222,78
C102ONY5WZ,5/30/2019,1246,140
C102ONY5WZ,5/31/2019,1050,117
C102ONY5WZ,6/1/2019,616,53
C102ONY5WZ,6/2/2019,729,49
C102ONY5WZ,6/3/2019,1146,150
C102ONY5WZ,6/4/2019,1289,165
C102ONY5WZ,6/5/2019,1262,191
C102ONY5WZ,6/6/2019,1190,140
C102ONY5WZ,6/7/2019,1005,44
C102ONY5WZ,6/8/2019,623,15
C102ONY5WZ,6/9/2019,606,25
C102ONY5WZ,6/10/2019,1180,117
C102ONY5WZ,6/11/2019,1250,64
C102ONY5WZ,6/12/2019,1241,63
C102ONY5WZ,6/13/2019,1165,90
C102ONY5WZ,6/14/2019,1082,147
C102ONY5WZ,6/15/2019,603,60
C102ONY5WZ,6/16/2019,721,31
C102ONY5WZ,6/17/2019,1282,171
C102ONY5WZ,6/18/2019,1272,145
C102ONY5WZ,6/19/2019,1353,131
C102ONY5WZ,6/20/2019,26055,2318
C102ONY5WZ,6/21/2019,2926,150
C102ONY5WZ,6/22/2019,1089,24
C102ONY5WZ,6/23/2019,1005,9
C102ONY5WZ,6/24/2019,1695,207
C102ONY5WZ,6/25/2019,1543,201
C102ONY5WZ,6/26/2019,1613,186
